"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.397988601E0,-1.016949639E-1,2.841476798E-1,9.953543663E0,9.958117956E0
2.400481101E0,-5.862415582E-2,2.841476798E-1,9.963115692E0,9.967339213E0
2.402973549E0,-6.819544733E-2,2.793620527E-1,9.939187050E0,9.943346167E0
2.405466049E0,-9.690931439E-2,2.745763958E-1,9.943972588E0,9.948234740E0
2.407958549E0,-6.819544733E-2,2.841476798E-1,9.915258408E0,9.919563489E0
2.410450997E0,-5.862415582E-2,3.032902777E-1,9.924830437E0,9.929636498E0
2.412943653E0,-8.255238086E-2,2.602194548E-1,9.963115692E0,9.966855239E0
2.415438861E0,-9.690931439E-2,2.841476798E-1,9.987043381E0,9.991554774E0
2.417934018E0,-6.819544733E-2,2.985046208E-1,9.958329201E0,9.963035486E0
2.420426674E0,-6.340979785E-2,2.697907388E-1,9.982257843E0,9.986104320E0
2.422919226E0,-6.819544733E-2,2.602194548E-1,9.977472305E0,9.981098055E0
2.425411882E0,-5.862415582E-2,2.937189937E-1,9.920044899E0,9.924565403E0
2.427904539E0,-5.862415582E-2,2.745763958E-1,9.934401512E0,9.938368196E0
2.430397143E0,-7.776673883E-2,2.410768867E-1,9.929615974E0,9.932846477E0
2.432889851E0,-5.383851007E-2,2.554338276E-1,9.924830437E0,9.928262901E0
2.435383393E0,-9.212367237E-2,2.889333367E-1,9.943972588E0,9.948595884E0
2.437876934E0,-6.819544733E-2,2.602194548E-1,9.924830437E0,9.928475411E0
2.440369643E0,-8.255238086E-2,2.650051117E-1,9.929615974E0,9.933494652E0
2.442862247E0,-3.948157281E-2,2.889333367E-1,9.987043381E0,9.991300053E0
2.445354955E0,-9.690931439E-2,2.793620527E-1,9.977472305E0,9.981852943E0
2.447847611E0,-8.255238086E-2,2.650051117E-1,9.972686768E0,9.976548700E0
2.450340268E0,-7.776673883E-2,3.176472187E-1,9.939187050E0,9.944565683E0
2.452833341E0,-6.340979785E-2,2.889333367E-1,9.967901230E0,9.972289517E0
2.455333132E0,-9.690931439E-2,2.219343036E-1,9.967901230E0,9.970842551E0
2.457832872E0,-9.690931439E-2,2.745763958E-1,9.987043381E0,9.991287159E0
2.460325945E0,-9.690931439E-2,3.080759048E-1,9.924830437E0,9.930083654E0
2.462818966E0,-1.064806059E-1,2.650051117E-1,9.905687332E0,9.909803598E0
2.465312039E0,-9.212367237E-2,2.889333367E-1,9.958329201E0,9.962945835E0
2.467805111E0,-7.776673883E-2,2.889333367E-1,9.896116257E0,9.900638722E0
2.470298132E0,-1.112662554E-1,2.889333367E-1,9.924830437E0,9.929658698E0
2.472790789E0,-8.733802289E-2,2.554338276E-1,9.948758125E0,9.952419937E0
2.475276622E0,-7.298108935E-2,2.697907388E-1,9.953543663E0,9.957466783E0
2.477762455E0,-9.212367237E-2,2.554338276E-1,9.963115692E0,9.966815314E0
2.480255111E0,-8.733802289E-2,2.745763958E-1,9.943972588E0,9.948146106E0
2.482747768E0,-8.733802289E-2,2.889333367E-1,9.958329201E0,9.962902733E0
2.485240424E0,-1.016949639E-1,2.937189937E-1,9.948758125E0,9.953612457E0
2.487733132E0,-1.016949639E-1,2.793620527E-1,9.987043381E0,9.991467385E0
2.490225789E0,-7.298108935E-2,2.458625287E-1,9.948758125E0,9.952063246E0
2.492718809E0,-8.733802289E-2,2.602194548E-1,9.958329201E0,9.962111351E0
2.495217820E0,-1.112662554E-1,2.602194548E-1,9.948758125E0,9.952782655E0
2.497716778E0,-1.016949639E-1,2.650051117E-1,9.953543663E0,9.957590121E0
2.500209799E0,-2.991028316E-2,2.937189937E-1,9.934401512E0,9.938787596E0
2.502702820E0,-9.690931439E-2,2.506481707E-1,9.972686768E0,9.976306796E0
2.505195789E0,-1.064806059E-1,2.650051117E-1,9.953543663E0,9.957640146E0
2.507688809E0,-6.819544733E-2,2.841476798E-1,9.996614456E0,1.000088452E1
2.510181778E0,-6.340979785E-2,2.697907388E-1,9.967901230E0,9.971753245E0
2.512674643E0,-6.340979785E-2,2.602194548E-1,9.977472305E0,9.981066505E0
2.515164955E0,-1.016949639E-1,2.697907388E-1,9.948758125E0,9.952935102E0
2.517655216E0,-6.819544733E-2,2.841476798E-1,9.958329201E0,9.962615670E0
2.520148080E0,-4.905286431E-2,2.937189937E-1,9.939187050E0,9.943647029E0
2.522640945E0,-1.016949639E-1,2.937189937E-1,9.972686768E0,9.977529458E0
2.525133757E0,-4.905286431E-2,2.841476798E-1,9.943972588E0,9.948152437E0
2.527626622E0,-6.340979785E-2,2.793620527E-1,9.967901230E0,9.972016791E0
2.530119486E0,-9.212367237E-2,2.745763958E-1,9.958329201E0,9.962539809E0
2.532612872E0,-1.064806059E-1,2.793620527E-1,9.943972588E0,9.948465816E0
2.535115476E0,-1.208375469E-1,3.032902777E-1,9.948758125E0,9.954113468E0
2.537618028E0,-1.160518974E-1,2.650051117E-1,9.953543663E0,9.957747095E0
2.540111414E0,-5.862415582E-2,2.889333367E-1,9.915258408E0,9.919640546E0
2.542604799E0,-7.776673883E-2,2.650051117E-1,9.934401512E0,9.938239722E0
2.545098132E0,-5.383851007E-2,3.080759048E-1,9.943972588E0,9.948889394E0
2.547591518E0,-1.016949639E-1,2.410768867E-1,9.991828918E0,9.995254127E0
2.550084903E0,-7.776673883E-2,2.985046208E-1,9.939187050E0,9.943972641E0
2.552577976E0,-5.862415582E-2,2.602194548E-1,9.934401512E0,9.937981906E0
2.555065476E0,-8.255238086E-2,3.224328458E-1,9.929615974E0,9.935192562E0
2.557552924E0,-1.974078715E-1,2.315055877E-1,9.556335449E0,9.561177329E0
2.560045997E0,-6.340979785E-2,3.080759048E-1,9.867402077E0,9.872413854E0
2.562539018E0,-9.690931439E-2,2.889333367E-1,1.002054310E1,1.002517620E1
2.565032039E0,-3.469592705E-2,2.889333367E-1,1.015035343E1,1.015452417E1
2.567525111E0,-3.469592705E-2,2.745763958E-1,1.014556789E1,1.014934204E1
2.570018184E0,-2.512463741E-2,2.697907388E-1,1.008275604E1,1.008639617E1
2.572511205E0,-1.016949639E-1,2.506481707E-1,9.953543663E0,9.957218378E0
2.575004330E0,-8.255238086E-2,2.793620527E-1,9.867402077E0,9.871701059E0
2.577499851E0,-8.733802289E-2,3.080759048E-1,9.843474388E0,9.848681471E0
2.579992976E0,-9.212367237E-2,2.267199457E-1,9.891330719E0,9.894357589E0
2.582486101E0,-6.819544733E-2,2.650051117E-1,9.977472305E0,9.981223970E0
2.584979174E0,-4.426721856E-2,2.793620527E-1,9.924830437E0,9.928860052E0
2.587472299E0,-2.991028316E-2,2.362912297E-1,9.958329201E0,9.961177071E0
2.589965424E0,-6.340979785E-2,2.602194548E-1,9.977472305E0,9.981066505E0
2.592458549E0,-8.733802289E-2,2.602194548E-1,9.958329201E0,9.962111351E0
2.594951570E0,-8.255238086E-2,2.554338276E-1,9.958329201E0,9.961946688E0
2.597442611E0,-8.733802289E-2,3.032902777E-1,9.943972588E0,9.948980035E0
2.599933601E0,-8.733802289E-2,2.554338276E-1,9.915258408E0,9.918932587E0
2.602426622E0,-7.298108935E-2,2.697907388E-1,9.934401512E0,9.938332188E0
2.604919591E0,-8.733802289E-2,2.458625287E-1,9.915258408E0,9.918690720E0
2.607412611E0,-1.112662554E-1,2.793620527E-1,9.896116257E0,9.900683830E0
2.609905632E0,-5.383851007E-2,2.985046208E-1,9.972686768E0,9.977298480E0
2.612398653E0,-6.819544733E-2,2.410768867E-1,1.001097202E1,1.001410653E1
2.614892039E0,-8.733802289E-2,2.506481707E-1,9.991828918E0,9.995353799E0
2.617391934E0,-6.340979785E-2,2.745763958E-1,1.000618649E1,1.001015389E1
2.619891778E0,-7.776673883E-2,2.458625287E-1,9.958329201E0,9.961667356E0
2.622385164E0,-1.160518974E-1,2.458625287E-1,9.915258408E0,9.918985115E0
2.624878497E0,-1.208375469E-1,2.937189937E-1,9.891330719E0,9.896428444E0
2.627371882E0,-4.426721856E-2,2.697907388E-1,9.920044899E0,9.923811638E0
2.629865268E0,-9.690931439E-2,2.458625287E-1,9.929615974E0,9.933132094E0
2.632358601E0,-8.733802289E-2,2.937189937E-1,1.000139999E1,1.000609317E1
2.634851778E0,-8.255238086E-2,3.032902777E-1,1.001575756E1,1.002068857E1
2.637341518E0,-5.383851007E-2,2.650051117E-1,9.977472305E0,9.981136203E0
2.639831257E0,-7.776673883E-2,2.171486616E-1,9.967901230E0,9.970569499E0
2.642324434E0,-5.383851007E-2,2.889333367E-1,9.929615974E0,9.933964690E0
2.644817559E0,-1.304088384E-1,2.745763958E-1,9.953543663E0,9.958184077E0
2.647310736E0,-7.298108935E-2,2.650051117E-1,9.958329201E0,9.962121984E0
2.649803914E0,-1.208375469E-1,2.650051117E-1,9.987043381E0,9.991289452E0
2.652297091E0,-8.733802289E-2,2.697907388E-1,1.000139999E1,1.000541937E1
2.654790007E0,-4.905286431E-2,2.889333367E-1,9.948758125E0,9.953073741E0
2.657278705E0,-6.819544733E-2,2.362912297E-1,9.943972588E0,9.947013370E0
2.659767403E0,-5.862415582E-2,2.841476798E-1,9.924830437E0,9.929070243E0
2.662260320E0,-8.733802289E-2,2.697907388E-1,9.943972588E0,9.948015169E0
2.664753236E0,-9.212367237E-2,2.745763958E-1,9.934401512E0,9.938622257E0
2.667246153E0,-4.905286431E-2,2.889333367E-1,9.948758125E0,9.953073741E0
2.669739122E0,-1.160518974E-1,2.841476798E-1,9.987043381E0,9.991758776E0
2.672232091E0,-5.862415582E-2,2.602194548E-1,1.000139999E1,1.000495641E1
2.674724955E0,-1.112662554E-1,2.506481707E-1,9.963115692E0,9.966889133E0
2.677216153E0,-6.340979785E-2,2.410768867E-1,9.910472870E0,9.913607384E0
2.679707299E0,-1.016949639E-1,2.458625287E-1,9.934401512E0,9.937963758E0
2.682200164E0,-7.298108935E-2,2.506481707E-1,9.939187050E0,9.942614845E0
2.684692924E0,-9.212367237E-2,2.745763958E-1,9.958329201E0,9.962539809E0
2.687185789E0,-5.383851007E-2,2.506481707E-1,9.967901230E0,9.971197422E0
2.689678653E0,-7.776673883E-2,2.697907388E-1,9.948758125E0,9.952719374E0
2.692171466E0,-1.016949639E-1,2.793620527E-1,9.900901794E0,9.905364272E0
2.694663861E0,-9.212367237E-2,2.410768867E-1,9.939187050E0,9.942537103E0
2.697148497E0,-1.112662554E-1,2.506481707E-1,9.953543663E0,9.957320731E0
2.699633080E0,-8.255238086E-2,2.650051117E-1,9.924830437E0,9.928710984E0
2.702125476E0,-9.690931439E-2,2.602194548E-1,9.958329201E0,9.962199860E0
2.704617872E0,-7.776673883E-2,2.793620527E-1,9.924830437E0,9.929065919E0
2.707110268E0,-2.991028316E-2,2.650051117E-1,9.943972588E0,9.947548098E0
2.709602664E0,-6.340979785E-2,2.793620527E-1,9.934401512E0,9.938530946E0
2.712095059E0,-6.819544733E-2,2.315055877E-1,9.943972588E0,9.946900838E0
2.714588028E0,-4.426721856E-2,2.458625287E-1,9.939187050E0,9.942326045E0
2.717091101E0,-6.819544733E-2,2.697907388E-1,9.977472305E0,9.981352176E0
2.719594174E0,-9.212367237E-2,2.554338276E-1,9.991828918E0,9.995517913E0
2.722087143E0,-3.948157281E-2,2.506481707E-1,9.991828918E0,9.995050197E0
2.724580111E0,-4.426721856E-2,2.506481707E-1,9.953543663E0,9.956797454E0
2.727073080E0,-3.948157281E-2,3.128615618E-1,9.948758125E0,9.953754537E0
2.729566049E0,-6.819544733E-2,2.554338276E-1,9.943972588E0,9.947486511E0
2.732059018E0,-7.298108935E-2,2.745763958E-1,9.982257843E0,9.986300120E0
2.734552195E0,-7.298108935E-2,2.745763958E-1,9.963115692E0,9.967165732E0
2.737048341E0,-7.776673883E-2,2.506481707E-1,9.958329201E0,9.961786619E0
2.739544486E0,-9.212367237E-2,2.362912297E-1,9.958329201E0,9.961558151E0
2.742037664E0,-3.469592705E-2,2.793620527E-1,9.934401512E0,9.938389224E0
2.744530789E0,-7.776673883E-2,2.650051117E-1,9.958329201E0,9.962158192E0
2.747023914E0,-7.298108935E-2,2.745763958E-1,9.991828918E0,9.995867325E0
2.749517091E0,-9.212367237E-2,2.793620527E-1,9.939187050E0,9.943539065E0
2.752010216E0,-6.819544733E-2,2.697907388E-1,9.939187050E0,9.943081860E0
2.754502507E0,-5.383851007E-2,2.410768867E-1,9.948758125E0,9.951824199E0
2.756979122E0,-3.948157281E-2,2.841476798E-1,9.943972588E0,9.948109847E0
2.759455736E0,-4.905286431E-2,2.410768867E-1,9.953543663E0,9.956583536E0
2.761948028E0,-7.298108935E-2,2.506481707E-1,9.924830437E0,9.928263189E0
2.764440268E0,-9.690931439E-2,2.650051117E-1,9.943972588E0,9.947975168E0
2.766932507E0,-5.862415582E-2,2.745763958E-1,9.958329201E0,9.962286357E0
2.769424799E0,-7.776673883E-2,2.362912297E-1,9.929615974E0,9.932731478E0
2.771917091E0,-5.383851007E-2,2.985046208E-1,9.900901794E0,9.905546928E0
2.774409330E0,-6.819544733E-2,2.554338276E-1,9.905687332E0,9.909214832E0
2.776901830E0,-7.776673883E-2,2.554338276E-1,9.939187050E0,9.942772919E0
2.779398028E0,-6.819544733E-2,2.410768867E-1,9.967901230E0,9.971049273E0
2.781894174E0,-4.426721856E-2,2.937189937E-1,9.963115692E0,9.967542562E0
2.784386674E0,-1.016949639E-1,3.080759048E-1,9.963115692E0,9.968396407E0
2.786879070E0,-4.905286431E-2,2.315055877E-1,1.000618649E1,1.000898441E1
2.789371570E0,-6.819544733E-2,2.745763958E-1,9.987043381E0,9.991049910E0
2.791864018E0,-7.298108935E-2,2.889333367E-1,9.977472305E0,9.981921775E0
2.794356466E0,-5.383851007E-2,2.937189937E-1,9.958329201E0,9.962805323E0
2.796849903E0,-8.733802289E-2,2.554338276E-1,9.972686768E0,9.976339796E0
2.799360059E0,-8.733802289E-2,2.410768867E-1,9.943972588E0,9.947277860E0
2.801870216E0,-7.298108935E-2,2.506481707E-1,9.943972588E0,9.947398734E0
2.804363653E0,-5.862415582E-2,2.745763958E-1,9.943972588E0,9.947935455E0
2.806856986E0,-1.064806059E-1,3.032902777E-1,9.958329201E0,9.963515624E0
2.809350424E0,-8.255238086E-2,2.697907388E-1,9.920044899E0,9.924056264E0
2.811843861E0,-8.733802289E-2,2.745763958E-1,9.905687332E0,9.909876975E0
2.814337247E0,-1.016949639E-1,2.410768867E-1,9.929615974E0,9.933062636E0
2.816830372E0,-7.298108935E-2,2.219343036E-1,9.900901794E0,9.903657780E0
2.819318393E0,-4.426721856E-2,2.602194548E-1,9.943972588E0,9.947475286E0
2.821806414E0,-7.776673883E-2,2.554338276E-1,9.948758125E0,9.952340546E0
2.824299539E0,-1.112662554E-1,2.650051117E-1,9.958329201E0,9.962476015E0
2.826792664E0,-5.862415582E-2,2.650051117E-1,9.934401512E0,9.938108367E0
2.829285736E0,-6.819544733E-2,2.650051117E-1,9.939187050E0,9.942953160E0
2.831778861E0,-7.298108935E-2,2.410768867E-1,9.924830437E0,9.928026163E0
2.834271986E0,-8.733802289E-2,2.650051117E-1,9.915258408E0,9.919183683E0
2.836765476E0,-9.212367237E-2,2.650051117E-1,9.939187050E0,9.943146066E0
2.839265164E0,-1.112662554E-1,2.745763958E-1,9.924830437E0,9.929251310E0
2.841764851E0,-8.255238086E-2,2.602194548E-1,9.896116257E0,9.899881112E0
2.844258341E0,-6.340979785E-2,2.889333367E-1,9.953543663E0,9.957938277E0
2.846751830E0,-7.776673883E-2,2.458625287E-1,9.934401512E0,9.937747705E0
2.849245268E0,-8.733802289E-2,2.458625287E-1,9.953543663E0,9.956962778E0
2.851738757E0,-6.819544733E-2,2.745763958E-1,9.967901230E0,9.971915450E0
2.854232247E0,-7.776673883E-2,2.554338276E-1,9.943972588E0,9.947556732E0
2.856724591E0,-9.690931439E-2,2.554338276E-1,9.948758125E0,9.952508533E0
2.859196882E0,-5.383851007E-2,2.745763958E-1,9.963115692E0,9.967043949E0
2.861669122E0,-5.862415582E-2,2.506481707E-1,9.967901230E0,9.971224410E0
2.864161466E0,-4.905286431E-2,2.410768867E-1,9.939187050E0,9.942231312E0
2.866653809E0,-3.948157281E-2,2.697907388E-1,9.967901230E0,9.971629795E0
2.869146101E0,-8.255238086E-2,2.315055877E-1,9.967901230E0,9.970930983E0
2.871638445E0,-5.383851007E-2,2.267199457E-1,9.982257843E0,9.984977324E0
2.874130841E0,-8.255238086E-2,2.602194548E-1,9.939187050E0,9.942935596E0
2.876623184E0,-6.340979785E-2,2.506481707E-1,9.967901230E0,9.971253694E0
2.879115736E0,-7.298108935E-2,2.602194548E-1,9.982257843E0,9.985915684E0
2.881614851E0,-7.298108935E-2,2.506481707E-1,9.929615974E0,9.933047072E0
2.884107403E0,-1.064806059E-1,2.793620527E-1,9.958329201E0,9.962815955E0
2.886599955E0,-5.383851007E-2,2.171486616E-1,9.991828918E0,9.994333258E0
2.889092455E0,-5.862415582E-2,2.458625287E-1,9.996614456E0,9.999809286E0
2.891585007E0,-6.819544733E-2,2.602194548E-1,9.987043381E0,9.990665657E0
2.894077559E0,-4.905286431E-2,2.506481707E-1,9.967901230E0,9.971172730E0
2.896570059E0,-9.690931439E-2,2.650051117E-1,9.953543663E0,9.957542396E0
2.899063393E0,-6.340979785E-2,2.937189937E-1,9.920044899E0,9.924594825E0
2.901585268E0,-5.383851007E-2,2.267199457E-1,9.958329201E0,9.961055215E0
2.904078601E0,-4.426721856E-2,2.554338276E-1,9.987043381E0,9.990407475E0
2.906571934E0,-6.819544733E-2,2.793620527E-1,9.948758125E0,9.952913242E0
2.909065268E0,-5.862415582E-2,2.506481707E-1,9.948758125E0,9.952087697E0
2.911558601E0,-5.383851007E-2,2.506481707E-1,9.943972588E0,9.947276708E0
2.914051934E0,-8.255238086E-2,2.697907388E-1,9.958329201E0,9.962325151E0
2.916545268E0,-1.016949639E-1,2.889333367E-1,9.958329201E0,9.963038934E0
2.919038289E0,-6.340979785E-2,2.554338276E-1,9.943972588E0,9.947454854E0
2.921525789E0,-8.255238086E-2,2.841476798E-1,9.924830437E0,9.929240353E0
2.924013236E0,-7.298108935E-2,2.554338276E-1,9.934401512E0,9.937952812E0
2.926506257E0,-5.383851007E-2,2.650051117E-1,9.958329201E0,9.962000139E0
2.928999330E0,-6.819544733E-2,2.458625287E-1,9.934401512E0,9.937677415E0
2.931492351E0,-6.340979785E-2,2.602194548E-1,9.934401512E0,9.938011289E0
2.933985372E0,-9.212367237E-2,2.602194548E-1,9.920044899E0,9.923884911E0
2.936478393E0,-5.383851007E-2,2.650051117E-1,9.948758125E0,9.952432594E0
2.938970841E0,-7.298108935E-2,2.458625287E-1,9.929615974E0,9.932927465E0
2.941453080E0,-9.212367237E-2,2.506481707E-1,9.929615974E0,9.933206163E0
2.943935268E0,-5.862415582E-2,2.793620527E-1,9.943972588E0,9.948068696E0
2.946427716E0,-1.160518974E-1,2.697907388E-1,9.987043381E0,9.991360797E0
2.948920164E0,-7.776673883E-2,2.602194548E-1,9.939187050E0,9.942897015E0
2.951412611E0,-1.016949639E-1,2.985046208E-1,9.934401512E0,9.939405429E0
2.953905059E0,-1.064806059E-1,2.841476798E-1,9.967901230E0,9.972518887E0
2.956397559E0,-9.212367237E-2,2.841476798E-1,9.967901230E0,9.972375926E0
2.958890007E0,-8.255238086E-2,2.506481707E-1,9.982257843E0,9.985745393E0
2.961382611E0,-6.819544733E-2,2.697907388E-1,9.953543663E0,9.957432858E0
2.963879434E0,-4.426721856E-2,2.506481707E-1,9.963115692E0,9.966366358E0
2.966372039E0,-7.298108935E-2,2.554338276E-1,9.910472870E0,9.914032741E0
2.968864591E0,-9.212367237E-2,2.650051117E-1,9.943972588E0,9.947929699E0
2.971357143E0,-9.212367237E-2,2.602194548E-1,9.953543663E0,9.957370757E0
2.973849747E0,-8.733802289E-2,2.985046208E-1,9.929615974E0,9.934485711E0
2.976342351E0,-5.383851007E-2,2.458625287E-1,9.929615974E0,9.932805262E0
2.978834903E0,-5.862415582E-2,2.650051117E-1,9.958329201E0,9.962027152E0
2.981327611E0,-1.064806059E-1,2.506481707E-1,9.891330719E0,9.895078879E0
2.983824226E0,-1.064806059E-1,2.841476798E-1,9.953543663E0,9.958167978E0
2.986316934E0,-6.340979785E-2,2.458625287E-1,9.958329201E0,9.961565623E0
2.988809591E0,-9.212367237E-2,2.458625287E-1,9.972686768E0,9.976142367E0
2.991302247E0,-5.383851007E-2,2.745763958E-1,9.929615974E0,9.933557479E0
2.993794955E0,-1.016949639E-1,2.506481707E-1,9.929615974E0,9.933299541E0
2.996287664E0,-9.212367237E-2,2.602194548E-1,9.929615974E0,9.933452287E0
2.998780320E0,-5.862415582E-2,2.602194548E-1,9.963115692E0,9.966685771E0
3.001273861E0,-7.776673883E-2,3.272185028E-1,9.953543663E0,9.959224421E0
3.003798341E0,-2.991028316E-2,3.032902777E-1,9.910472870E0,9.915157695E0
3.006291882E0,-6.340979785E-2,2.506481707E-1,9.967901230E0,9.971253694E0
3.008785424E0,-8.255238086E-2,2.793620527E-1,9.987043381E0,9.991290885E0
3.011278966E0,-9.212367237E-2,2.745763958E-1,9.987043381E0,9.991241888E0
3.013772507E0,-7.776673883E-2,2.315055877E-1,9.967901230E0,9.970892509E0
3.016266101E0,-7.298108935E-2,2.602194548E-1,9.924830437E0,9.928509435E0
3.018759695E0,-8.733802289E-2,2.602194548E-1,9.943972588E0,9.947760196E0
3.021252924E0,-6.819544733E-2,2.554338276E-1,9.924830437E0,9.928351135E0
3.023740059E0,-5.383851007E-2,2.985046208E-1,9.920044899E0,9.924681073E0
3.026227195E0,-8.255238086E-2,2.554338276E-1,9.905687332E0,9.909324036E0
3.028720424E0,-1.016949639E-1,3.080759048E-1,9.929615974E0,9.934914495E0
3.031213601E0,-9.690931439E-2,2.745763958E-1,9.977472305E0,9.981720153E0
3.033706830E0,-8.733802289E-2,2.602194548E-1,9.958329201E0,9.962111351E0
3.036200059E0,-4.905286431E-2,2.793620527E-1,9.948758125E0,9.952800489E0
3.038693289E0,-5.862415582E-2,3.080759048E-1,9.948758125E0,9.953699603E0
3.041186309E0,-6.340979785E-2,3.176472187E-1,9.982257843E0,9.987511812E0
3.043675997E0,-4.905286431E-2,2.506481707E-1,9.929615974E0,9.932900084E0
3.046165632E0,-9.690931439E-2,2.506481707E-1,9.920044899E0,9.923684130E0
3.048658653E0,-9.212367237E-2,2.650051117E-1,9.905687332E0,9.909659732E0
3.051151674E0,-6.340979785E-2,2.602194548E-1,9.924830437E0,9.928443693E0
3.053644695E0,-9.212367237E-2,2.841476798E-1,9.963115692E0,9.967592536E0
3.056137716E0,-4.905286431E-2,2.650051117E-1,9.991828918E0,9.995462922E0
3.058630736E0,-7.776673883E-2,2.602194548E-1,9.953543663E0,9.957248279E0
3.061123705E0,-8.255238086E-2,2.889333367E-1,9.958329201E0,9.962861930E0
3.063615945E0,-8.255238086E-2,2.602194548E-1,9.915258408E0,9.919015997E0
3.066108132E0,-3.948157281E-2,2.841476798E-1,9.967901230E0,9.972028561E0
3.068601101E0,-6.340979785E-2,2.458625287E-1,9.972686768E0,9.975918532E0
3.071094070E0,-3.948157281E-2,2.506481707E-1,9.963115692E0,9.966346251E0
3.073587039E0,-3.948157281E-2,2.602194548E-1,9.910472870E0,9.913967191E0
3.076080059E0,-7.776673883E-2,2.362912297E-1,9.939187050E0,9.942299554E0
3.078573028E0,-8.733802289E-2,2.841476798E-1,9.943972588E0,9.948414882E0
3.081066361E0,-6.340979785E-2,3.080759048E-1,9.943972588E0,9.948945793E0
3.083565528E0,-6.819544733E-2,2.841476798E-1,9.915258408E0,9.919563489E0
3.086064695E0,-7.298108935E-2,2.937189937E-1,9.948758125E0,9.953360504E0
3.088558028E0,-7.776673883E-2,2.362912297E-1,9.939187050E0,9.942299554E0
3.091051309E0,-7.298108935E-2,2.602194548E-1,9.929615974E0,9.933293200E0
3.093544591E0,-9.212367237E-2,2.745763958E-1,9.953543663E0,9.957756294E0
3.096037924E0,-5.383851007E-2,2.602194548E-1,9.939187050E0,9.942738655E0
3.098531205E0,-1.016949639E-1,2.506481707E-1,9.900901794E0,9.904596040E0
3.101023497E0,-7.776673883E-2,2.937189937E-1,9.943972588E0,9.948613438E0
3.103498289E0,-4.905286431E-2,2.362912297E-1,9.943972588E0,9.946900550E0
3.105973028E0,-6.340979785E-2,2.697907388E-1,9.953543663E0,9.957401232E0
3.108465320E0,-8.733802289E-2,2.554338276E-1,9.934401512E0,9.938068614E0
3.110957611E0,-5.862415582E-2,2.506481707E-1,9.958329201E0,9.961655574E0
3.113449903E0,-7.298108935E-2,2.410768867E-1,9.920044899E0,9.923242167E0
3.115942195E0,-6.819544733E-2,2.793620527E-1,9.915258408E0,9.919427557E0
3.118434486E0,-9.212367237E-2,2.458625287E-1,9.934401512E0,9.937870424E0
3.120927559E0,-8.733802289E-2,2.937189937E-1,9.910472870E0,9.915209089E0
3.123434434E0,-4.905286431E-2,2.554338276E-1,9.924830437E0,9.928238103E0
3.125941257E0,-8.255238086E-2,2.697907388E-1,9.972686768E0,9.976676967E0
3.128434330E0,-6.340979785E-2,2.458625287E-1,9.977472305E0,9.980702520E0
3.130927403E0,-6.340979785E-2,2.650051117E-1,9.972686768E0,9.976408666E0
3.133420476E0,-6.340979785E-2,2.650051117E-1,9.953543663E0,9.957272717E0
3.135913549E0,-6.340979785E-2,2.458625287E-1,9.958329201E0,9.961565623E0
3.138406622E0,-5.862415582E-2,2.410768867E-1,9.958329201E0,9.961419343E0
3.140899330E0,-5.383851007E-2,2.697907388E-1,9.972686768E0,9.976480692E0
3.143385320E0,-3.948157281E-2,2.937189937E-1,9.934401512E0,9.938821009E0
3.145871257E0,-9.690931439E-2,2.745763958E-1,9.939187050E0,9.943451253E0
3.148363966E0,-9.690931439E-2,2.889333367E-1,9.910472870E0,9.915157406E0
3.150856674E0,-1.112662554E-1,2.697907388E-1,9.939187050E0,9.943470543E0
3.153349330E0,-9.212367237E-2,2.841476798E-1,9.910472870E0,9.914973484E0
3.155842039E0,-8.733802289E-2,2.697907388E-1,9.934401512E0,9.938447986E0
3.158334747E0,-6.819544733E-2,2.554338276E-1,9.963115692E0,9.966622866E0
3.160827664E0,-7.298108935E-2,2.745763958E-1,9.972686768E0,9.976732922E0
3.163324122E0,-8.255238086E-2,2.841476798E-1,9.953543663E0,9.957940864E0
3.165820528E0,-9.212367237E-2,2.697907388E-1,9.915258408E0,9.919355982E0
3.168313445E0,-1.016949639E-1,2.410768867E-1,9.929615974E0,9.933062636E0
3.170806309E0,-5.383851007E-2,2.841476798E-1,9.934401512E0,9.938610159E0
3.173299174E0,-1.016949639E-1,2.697907388E-1,9.910472870E0,9.914665976E0
3.175792091E0,-8.255238086E-2,2.506481707E-1,9.939187050E0,9.942689707E0
3.178284955E0,-5.862415582E-2,2.554338276E-1,9.948758125E0,9.952209376E0
3.180777768E0,-7.298108935E-2,2.793620527E-1,9.948758125E0,9.952947183E0
3.183269278E0,-8.733802289E-2,2.697907388E-1,9.910472870E0,9.914529110E0
3.185760736E0,-6.819544733E-2,2.410768867E-1,9.929615974E0,9.932776152E0
3.188253549E0,-5.862415582E-2,2.554338276E-1,9.977472305E0,9.980913627E0
3.190746361E0,-5.862415582E-2,2.554338276E-1,9.958329201E0,9.961777136E0
3.193239122E0,-6.340979785E-2,2.745763958E-1,9.910472870E0,9.914478580E0
3.195731934E0,-7.776673883E-2,2.697907388E-1,9.939187050E0,9.943152112E0
3.198224799E0,-9.212367237E-2,2.793620527E-1,9.939187050E0,9.943539065E0
3.200717611E0,-6.340979785E-2,2.793620527E-1,9.987043381E0,9.991151057E0
3.203210528E0,-5.383851007E-2,2.841476798E-1,9.972686768E0,9.976879264E0
